stem,ours_lbl_0,ours_lbl_1,ours_lbl_2,ours_lbl_3,ours_lbl_4,ours_lbl_5,ours_lbl_6,ours_lbl_7,ours_lbl_8,ours_lbl_9,ours_lbl_10,ours_lbl_11,ours_lbl_12,ours_lbl_13,ours_lbl_14,ours_lbl_16,ours_lbl_17,ours_lbl_18,ours_lbl_19,ours_lbl_20,ours_lbl_21,ours_lbl_22,ours_lbl_23,ours_lbl_24,auth_lbl_0,auth_lbl_1,auth_lbl_2,auth_lbl_3,auth_lbl_4,auth_lbl_5,auth_lbl_6,auth_lbl_7,auth_lbl_8,auth_lbl_9,auth_lbl_10,auth_lbl_11,auth_lbl_12,auth_lbl_13,auth_lbl_14,auth_lbl_16,auth_lbl_17,auth_lbl_18,auth_lbl_19,auth_lbl_20,auth_lbl_21,auth_lbl_22,auth_lbl_23,auth_lbl_24
00085900,22,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,21,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0
00085907,12,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,11,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0
00085908,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00085909,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,2,0
00085912,14,3,0,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,4,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
00085920,24,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
00085921,15,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,0,0,0,0,0,0
00085928,18,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,2,0,17,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,2,0
00085944,18,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0
00085945,20,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00085949,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
00085955,25,0,2,0,3,0,0,2,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,23,0,2,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0
00085972,11,0,2,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0
00085977,16,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,0,0,0,0
00085982,10,3,0,0,0,0,0,0,0,3,0,0,5,0,6,0,0,0,0,0,5,0,0,0,9,3,0,0,0,0,0,0,0,3,0,0,5,0,7,0,0,0,0,0,5,0,0,0
00085999,19,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
00086000,14,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,4,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,4,0,0,0,2,0
00086001,13,0,0,4,0,0,0,3,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0
00086004,14,0,0,0,0,0,0,0,0,0,0,4,0,0,6,1,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,7,1,0,0,0,4,0,0,0,0
00086009,25,0,0,0,0,0,0,0,0,0,1,8,0,6,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,8,0,8,0,0,0,0,0,0,0,0,0,0
00086011,13,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
00086013,12,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0
00086018,16,0,0,0,0,6,0,0,0,0,0,4,0,0,6,0,0,2,0,0,0,0,0,0,15,0,0,0,0,6,0,0,0,0,0,4,0,0,7,0,0,2,0,0,0,0,0,0
00086025,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,4,0,0,0,0
00086028,23,0,0,0,0,0,2,0,0,0,0,4,0,3,6,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,2,0,0,0,0,4,0,4,7,1,0,0,0,0,0,0,0,0
00086029,11,0,0,0,0,0,2,0,0,0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0
00086038,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0
00086050,15,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,0,0,0
00086052,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,0,0
00086067,7,0,0,4,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00086072,11,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
00086075,13,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
00086076,17,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,3,0,0,16,0,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,3,0,0
00086077,21,3,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19,3,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
00086096,19,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,2,0,0,0,0,0,0
00086102,16,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0
00086108,21,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
00086114,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0
00086129,8,0,0,0,0,6,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
00086132,11,0,0,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00086142,14,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
00086155,11,0,0,4,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
00086157,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0
00086158,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
00086163,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
00086171,21,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,2,0,4,0,0,0,0,18,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,2,0,4,0,0,0,0
00086176,12,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,11,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0
00086187,21,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0
00086189,10,0,0,4,0,0,2,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,2,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
00086196,14,3,2,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,3,2,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
00086203,21,0,0,4,0,6,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,0,0,4,0,6,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
00086212,30,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,4,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00086229,7,0,0,0,3,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
00086242,18,0,0,0,0,0,0,1,2,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,2,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0
00086254,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
00086266,19,0,0,0,3,0,0,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,3,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0
00086276,16,0,0,0,0,0,2,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0
00086278,14,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
00086285,16,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,4,0,0,0,0
00086290,21,3,0,0,3,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,3,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
00086295,13,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,4,0,0,0,0,0
00086302,15,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
00086308,15,3,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
00086316,13,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,4,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00086317,13,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,4,0,0,0,0
00086328,11,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0
00086332,13,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,4,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0
00086338,13,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,0,4,0,0,0,0,12,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,2,0,4,0,0,0,0
00086344,11,0,0,4,0,0,0,0,0,2,0,4,5,0,0,0,1,0,0,0,5,3,2,0,10,0,0,4,0,0,0,0,0,3,0,4,5,0,0,0,1,0,0,0,5,3,2,0
00086354,13,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
00086363,8,0,0,0,0,0,0,0,0,0,1,4,0,0,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,4,0,0,7,0,0,0,0,4,0,0,0,0
00086365,14,0,0,0,0,0,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
00086370,21,0,0,0,0,0,0,2,0,0,0,0,0,0,6,1,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,7,2,0,0,0,0,0,0,2,0
00086372,11,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0
00086383,24,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,4,4,0,0,0,0,23,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,1,0,4,4,0,0,0,0
00086388,22,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,2,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0
00086391,12,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00086405,10,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,1,0,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,1,0,4,0,0,3,0,0
00086406,16,0,0,0,0,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,6,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
00086417,17,0,2,0,0,0,0,0,0,0,0,8,0,3,7,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,8,0,4,7,0,0,0,0,0,0,0,0,0
00086420,12,3,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,11,3,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0
00086421,39,0,0,4,0,0,0,0,0,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,38,0,0,4,0,0,0,0,0,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0
00086422,9,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,3,0,0
00086426,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,2,0,0,0,0,0,0
00086430,14,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0
00086431,19,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,6,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
00086435,8,3,0,4,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,7,3,0,4,0,0,0,3,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
00086468,17,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,1,2,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,2,0,0,4,0,0,1,2,0,0,0,0,0,0
00086475,11,0,0,0,6,0,0,0,2,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,2,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0
00086479,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0
00086482,7,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
00086484,12,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0
00086500,30,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,26,0,0,0,3,0,2,0,0,0,2,4,0,0,0,0,2,0,4,0,0,0,0,0
00086510,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
00086531,11,0,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
00086536,11,0,0,8,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,4,5,0,0,0,0,2,0,0,0,0,0,0
00086542,19,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00086553,11,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0
00086561,17,3,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,3,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
00086581,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
00086582,30,0,0,0,3,0,0,0,2,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,29,0,0,0,3,0,0,0,2,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0
00086586,16,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
00086587,22,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,21,6,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0
00086592,31,1,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,27,3,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0
00086598,12,0,0,0,0,0,2,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0
00086601,20,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,3,0,0
00086620,12,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0
00086631,13,0,0,0,0,0,0,0,0,0,1,0,5,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,5,0,7,0,0,0,0,0,0,0,0,0
00086646,17,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,0,0,4,0,0,0,0
00086651,14,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,4,0,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,4,0,0,0,2,0
00086656,12,0,0,0,0,0,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0
00086657,17,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,16,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0
00086659,16,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,5,0,0,0,14,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,0,0,5,0,0,0
00086688,22,0,0,0,0,4,2,5,0,0,0,0,0,6,7,0,0,0,0,0,0,3,0,0,17,0,0,0,0,6,2,6,0,0,0,0,0,8,7,0,0,0,0,0,0,3,0,0
00086690,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0
00086701,17,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,13,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
00086705,12,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,4,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,4,0,0,2,0
00086716,24,3,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,2,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,2,0,0,0,0,0,0
00086731,13,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,4,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,5,0,0,0
00086733,9,3,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,3,0,0,8,3,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,3,0,0
00086742,26,6,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,23,6,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0
00086754,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0
00086755,14,0,0,0,0,0,0,0,1,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0
00086758,7,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0
00086788,27,3,0,0,0,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,0,2,0,26,3,0,0,0,0,0,0,0,3,0,4,0,0,7,0,0,0,0,0,0,0,2,0
00086790,11,0,0,0,0,0,0,0,1,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,2,4,5,0,0,0,0,0,0,0,0,0,0,0
00086793,13,0,0,0,3,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,3,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
00086794,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0
00086798,14,0,0,0,0,0,0,2,0,0,1,0,5,0,0,0,1,0,0,0,5,0,0,0,12,0,0,0,0,0,0,3,0,0,2,0,5,0,0,0,1,0,0,0,5,0,0,0
00086802,14,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,5,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,5,0,0,0
00086806,13,0,0,4,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0
00086815,14,7,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00086823,16,0,0,0,0,0,0,2,0,0,0,4,0,0,6,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,3,0,0,0,5,0,0,7,0,0,0,0,0,5,0,0,0
00086825,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,4,0
00086836,25,0,0,8,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23,0,2,8,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
